host_id,AGG_COUNT,host_total_listings_count,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,bedrooms,accommodates,rounded_revenue,days_rented
"223490152","10","0","10","0","0","10","23","2135","13"
"223492587","1","1","1","1","0","1","2","780","11"
"2235238","1","1","1","1","0","2","5","1448","22"
"22367732","1","1","1","1","0","1","4","0","0"
"22374575","1","1","1","1","0","2","6","0","0"
"22405206","1","1","1","1","0","1","4","0","0"
"22410058","2","4","2","2","0","3","10","0","0"
"22411594","1","1","1","1","0","1","3","0","0"
"224201724","1","0","1","1","0","1","2","15343","189"
"22423529","1","0","1","0","0","1","2","780","18"
"2242537","3","9","3","3","3","3","10","15777","243"
"2242672","1","1","1","1","0","0","2","3807","92"
"22427514","1","1","1","1","0","2","4","0","0"
"224280690","1","1","1","1","0","1","2","0","0"
"224286991","1","1","1","1","0","1","2","0","0"
"2246956","1","1","1","1","0","2","4","0","0"
"22470436","1","0","1","1","0","2","4","0","0"
"2247909","1","1","1","1","0","1","4","0","0"
"22481974","4","16","0","4","4","4","8","53544","473"
"22503775","1","1","1","1","0","1","4","378","3"
"225126709","2","2","2","2","0","6","20","27619","203"
"22526193","1","2","1","1","0","1","3","326","3"
"225527598","1","1","1","0","0","1","2","0","0"
"22557640","1","1","1","1","0","1","2","10830","100"
"22557760","2","4","2","2","0","2","8","0","0"
"22560488","6","36","6","6","6","7","16","9348","114"
"225863537","1","0","1","1","0","2","4","0","0"
"225887241","4","16","4","0","4","5","9","222","3"
"22600611","1","1","1","1","0","2","4","742","7"
"22602418","1","1","1","1","0","1","1","0","0"
"226037186","13","104","6","12","13","19","47","16647","364"
"226041959","8","96","8","8","8","7","27","2145","65"
"226065550","1","2","1","1","0","2","4","0","0"
"226154113","1","1","1","1","0","1","2","0","0"
"22615610","1","1","1","1","0","2","5","4200","48"
"226177871","1","1","1","1","0","4","6","8212","40"
"226543674","1","1","1","1","0","1","2","624","14"
"22654461","1","0","1","1","0","1","4","260","3"
"2265459","1","1","1","1","0","4","8","0","0"
"226836687","1","1","1","1","0","1","4","1782","22"
"226855702","4","12","4","1","4","6","10","1180","28"
"226951069","1","1","1","1","0","1","4","0","0"
"226957565","3","9","3","3","3","4","14","0","0"
"227100673","1","1","1","1","0","1","4","0","0"
"227111789","3","9","3","1","3","4","12","0","0"
"227117634","1","1","1","1","0","1","5","0","0"
"227145720","1","1","1","1","0","3","5","1522","7"
"227155697","1","0","1","1","0","1","2","0","0"
"22716973","2","6","2","0","2","2","8","0","0"
"227171009","1","0","1","1","0","2","3","2139","44"
"2272298","4","16","4","1","4","6","16","3231","17"
"22727458","1","2","1","1","0","2","4","0","0"
"2272750","5","25","5","5","5","6","19","500","6"
"227327862","4","8","4","0","0","6","16","0","0"
"227444399","1","1","1","1","0","1","4","0","0"
"22766736","1","1","1","1","0","1","2","1118","26"
"227686272","2","4","2","2","0","3","13","4601","77"
"22780796","1","1","1","1","0","1","2","200","3"
"227987409","1","1","1","1","0","2","4","1482","11"
"2280079","1","1","1","1","0","1","2","924","11"
"228176349","1","0","1","1","0","1","3","995","14"
"228182926","7","42","7","7","7","9","31","26202","316"
"228362864","1","1","1","1","0","2","5","0","0"
"228391291","1","1","1","1","0","2","4","14950","130"
"22841513","2","0","2","0","0","3","5","520","7"
"22842248","4","20","4","3","4","7","14","0","0"
"22845334","1","0","1","1","0","2","3","0","0"
"22854465","1","3","1","1","1","2","4","0","0"
"228545786","1","1","1","1","0","2","4","1337","22"
"22871328","1","2","1","1","0","1","4","631","3"
"22879278","2","2","2","2","0","2","8","0","0"
"2288204","1","1","1","1","0","1","4","0","0"
"22883727","3","18","3","0","3","3","3","1255","25"
"228861396","3","12","0","3","3","3","8","170","3"
"228871715","1","1","1","1","0","2","5","423","3"
"22888045","1","1","1","0","0","1","2","0","0"
"2289065","3","6","3","2","0","3","8","0","0"
"229053121","1","1","0","1","0","3","6","7220","100"
"229057361","1","2","1","1","0","2","5","5081","70"
"22908615","2","2","2","2","0","2","6","1039","18"
"229227960","1","1","1","1","0","2","6","4680","66"
"229264542","1","1","1","1","0","3","8","0","0"
"229286356","1","2","1","1","0","1","2","2990","85"
"2293087","1","1","1","1","0","1","2","742","14"
"2293772","2","4","2","0","0","2","2","1470","44"
"229437919","1","2","1","1","0","2","6","0","0"
"229541249","1","1","1","0","0","1","2","0","0"
"2296060","1","2","1","1","0","1","2","564","14"
"2296156","1","2","1","1","0","1","3","0","0"
"229737742","1","1","1","1","0","1","3","5515","100"
"22976414","1","1","1","1","0","1","4","0","0"
"2297709","2","10","2","2","2","2","4","14574","266"
"2297904","11","143","11","11","11","15","35","28293","315"
"230030783","1","0","1","1","0","1","4","0","0"
"230140479","1","1","1","1","0","3","7","0","0"
"23019440","3","12","3","3","3","5","12","11037","65"
"230195007","1","1","1","1","0","2","5","0","0"
"230199334","1","1","1","1","0","1","3","3053","11"
"230223978","2","4","2","1","0","2","6","13802","193"
"23025222","3","9","3","0","3","3","6","8961","277"
"23028051","1","1","1","1","0","3","6","0","0"
"23030796","11","121","11","11","11","16","47","11073","86"
"23055265","3","9","3","3","3","7","14","148","3"
"230610329","1","0","1","1","0","1","4","0","0"
"23061955","1","1","1","1","0","3","6","0","0"
"23069717","3","6","3","3","0","3","10","8308","181"
"230801868","1","1","1","1","0","1","4","0","0"
"23082043","1","1","1","1","0","2","4","2106","33"
"23084545","2","0","2","2","0","3","6","0","0"
"230952595","1","1","1","1","0","1","5","334","3"
"23099935","1","1","1","1","0","2","4","3198","26"
"2310610","1","1","1","1","0","2","6","0","0"
"231122859","1","1","1","1","0","2","8","0","0"
"23139129","1","1","1","1","0","3","9","8112","104"
"23141500","9","72","9","9","9","27","65","26758","174"
"231437894","1","1","1","0","0","1","2","0","0"
"23146611","1","2","1","1","0","2","4","0","0"
"23146642","1","0","1","1","0","2","4","0","0"
"231509426","1","1","1","1","0","4","7","0","0"
"231798012","1","1","1","1","0","1","4","0","0"
"231812778","1","1","1","1","0","2","6","5200","37"
"231824435","1","1","1","1","0","1","2","0","0"
"23201918","2","6","2","1","2","2","3","1463","40"
"23204006","1","1","1","1","0","3","8","0","0"
"23238653","2","4","2","2","0","2","6","0","0"
"232513833","1","1","1","1","0","1","4","0","0"
"23264040","1","1","1","1","0","1","2","0","0"
"232775483","1","1","1","0","0","1","2","0","0"
"23290019","1","8","1","1","1","1","4","0","0"
"232923938","1","1","1","1","0","2","6","0","0"
"23294304","1","2","1","0","0","1","2","0","0"
"2329953","3","72","3","3","3","5","15","7390","72"
"23326161","3","9","3","3","3","4","12","2417","40"
"23330196","1","1","0","1","0","2","6","5682","66"
"233330135","1","2","1","1","0","1","3","3164","44"
"233359524","1","1","1","1","0","1","3","7725","118"
"233404468","11","154","11","11","11","23","55","0","0"
"233471693","1","1","1","1","0","1","4","0","0"
"233483862","11","132","10","11","11","16","54","185","3"
"23402006","1","1","1","1","0","1","2","0","0"
"23407447","1","1","1","1","0","1","2","0","0"
"234114254","1","2","1","1","0","2","6","4457","44"
"23430863","1","1","0","1","0","1","4","408","7"
"234501173","1","1","1","0","0","1","1","0","0"
"2345144","1","1","1","1","0","1","2","0","0"
"23451536","1","1","1","1","0","1","2","12628","148"
"234518659","1","0","1","0","0","2","4","0","0"
"234575242","1","1","1","1","0","2","4","1092","7"
"234719053","1","3","1","1","1","2","4","6871","137"
"23475814","1","1","1","1","0","1","3","1634","29"
"23497650","1","1","0","1","0","1","2","6061","118"
"235145376","1","0","1","1","0","2","4","0","0"
"235233227","1","1","1","1","0","1","2","278","3"
"235241638","18","306","18","17","18","24","55","25235","276"
"23538508","1","1","1","1","0","1","4","713","11"
"23541143","1","1","1","1","0","1","4","234","3"
"235463801","1","1","0","1","0","2","5","735","7"
"23565275","1","1","1","1","0","1","3","0","0"
"23570471","1","1","1","1","0","2","4","1716","22"
"2358649","1","5","1","1","1","2","6","824","11"
"235890008","3","0","3","3","0","3","9","3015","32"
"2359402","1","4","1","0","1","0","2","0","0"
"236047825","5","25","5","5","5","8","17","0","0"
"236323602","1","1","1","1","0","1","2","12034","100"
"23644457","1","1","1","1","0","1","2","0","0"
"23647539","3","9","3","1","3","15","30","163","3"
"236486751","1","1","1","1","0","1","1","1095","18"
"23652351","1","1","1","1","0","2","4","0","0"
"236543259","1","1","1","1","0","1","2","0","0"
"236545403","1","1","1","1","0","0","2","0","0"
"236597828","1","1","1","0","0","2","3","0","0"
"236964808","1","1","1","1","0","1","4","5928","52"
"23699292","1","1","0","1","0","2","4","2674","29"
"23711541","1","1","1","1","0","1","4","0","0"
"237377129","1","1","1","1","0","1","2","0","0"
"23740654","1","1","1","1","0","1","3","690","7"
"237429133","1","0","1","1","0","2","4","0","0"
"237551831","1","0","1","1","0","1","2","0","0"
"2377476","14","196","14","14","14","16","46","2562","21"
"23783426","1","0","1","1","0","1","4","0","0"
"237886117","2","4","2","2","0","3","10","0","0"
"238013665","2","42","2","2","2","3","6","1177","10"
"238272794","1","1","0","1","0","1","2","4635","118"
"2383090","1","2","1","1","0","1","4","1281","18"
"23842114","1","1","1","1","0","1","6","8825","89"
"238421436","2","4","2","1","0","3","4","167","3"
"23842951","1","1","1","1","0","1","2","0","0"
"238484732","1","1","1","1","0","1","2","0","0"
"23855715","1","1","1","1","0","1","2","326","3"
"238648564","5","50","5","0","5","5","9","0","0"
"238706296","1","3","1","1","1","3","9","6908","22"
"238708071","1","1","1","1","0","1","4","1626","22"
"2387280","1","1","1","0","0","1","2","0","0"
"239031399","1","1","1","1","0","1","4","0","0"
"23904874","165","40095","165","165","165","278","794","122217","975"
"239138370","1","1","1","1","0","1","2","334","7"
"23929746","1","2","1","1","0","2","3","0","0"
"239445067","1","0","1","1","0","1","4","3725","63"
"239502127","1","0","1","1","0","1","5","0","0"
"239515977","1","1","1","1","0","2","5","4167","40"
"239535033","3","12","3","3","3","6","14","1262","7"
"239710245","3","9","3","3","3","3","12","7075","55"
"240005958","2","4","2","2","0","1","6","7956","78"
"240161423","2","4","2","2","0","1","6","523","11"
"240218089","1","1","1","1","0","1","3","2912","59"
"24031659","1","1","1","1","0","2","4","3640","37"
"240336193","1","1","1","1","0","2","4","352","3"
"2403819","3","9","3","3","3","3","9","7103","173"
"240413222","1","1","1","1","0","1","4","0","0"
"240631190","1","2","1","1","0","3","8","0","0"
"24063418","1","2","1","0","0","1","1","631","18"
"240778904","2","0","2","2","0","5","11","0","0"
"24079894","1","1","1","1","0","1","4","846","14"
"240825895","1","1","1","1","0","1","3","0","0"
"24098593","3","3","3","2","0","3","6","0","0"
"24108504","2","6","2","2","2","2","7","1578","18"
"241187139","1","3","1","1","1","1","3","12045","85"
"241222601","1","1","1","1","0","1","4","0","0"
"24137351","1","1","1","0","0","1","2","0","0"
"24138044","1","0","1","1","0","1","4","0","0"
"2415507","1","1","1","1","0","1","2","468","7"
"24161174","1","1","1","1","0","2","4","0","0"
"241701698","1","1","1","1","0","1","5","490","11"
"241704009","2","0","2","2","0","2","9","902","10"
"24174798","3","9","3","0","3","3","3","0","0"
"24178422","1","0","1","1","0","2","5","0","0"
"24182452","1","1","1","0","0","1","2","0","0"
"2418500","1","3","1","1","1","1","4","0","0"
"242024643","1","1","1","1","0","3","5","0","0"
"242056807","1","1","1","1","0","1","3","5051","126"
"242211752","5","20","5","1","5","8","18","0","0"
"2423376","3","18","3","0","3","3","4","583","13"
"242473355","1","1","1","1","0","1","4","430","14"
"242747614","3","9","3","3","3","6","11","4723","77"
"2427585","3","9","3","1","3","4","7","705","7"
"2427914","1","2","1","0","0","1","2","5385","107"
"2428104","1","9","1","1","1","1","2","0","0"
"2428440","1","2","1","1","0","2","5","4004","40"
"24291497","1","1","1","1","0","0","4","0","0"
"242933481","1","1","1","1","0","3","7","9724","81"
"242934864","1","1","1","1","0","1","2","0","0"
"24316956","5","40","5","5","5","6","19","8749","106"
"24321628","13","247","3","13","13","25","65","37078","255"
"24330082","2","4","2","2","0","4","14","12330","77"
"243313249","1","1","1","1","0","2","4","1872","29"
"24332772","1","1","1","1","0","2","3","0","0"
"24336629","1","1","1","1","0","2","4","0","0"
"243422531","1","1","1","1","0","1","6","0","0"
"24351152","1","1","1","1","0","1","4","631","7"
"243618952","1","1","1","1","0","1","4","813","11"
"24364582","2","4","2","2","0","7","14","22348","211"
"243726633","3","6","3","3","0","6","14","2432","29"
"24372666","1","1","1","1","0","0","2","1838","33"
"24375231","1","1","1","1","0","2","4","2340","26"
"24378857","1","1","1","0","0","1","1","0","0"
"243808250","1","1","1","1","0","2","6","0","0"
"2439076","8","104","8","6","8","9","22","21876","480"
"243939890","1","1","1","1","0","3","6","15659","126"
"24397625","2","4","2","2","0","4","8","0","0"
"244036724","2","4","2","2","0","1","4","0","0"
"244047845","1","0","0","1","0","1","4","8966","126"
"244050269","1","1","1","1","0","1","4","0","0"
"244069611","1","1","1","1","0","2","6","0","0"
"244159497","1","1","1","1","0","1","2","27701","419"
"244256227","1","1","1","1","0","1","4","1337","11"
"24434157","14","252","14","14","14","19","58","13287","171"
"24438038","3","3","3","3","0","3","15","1188","14"
"24441734","2","2","2","2","0","6","12","445","3"
"244526939","2","4","2","2","0","2","6","9100","129"
"244535983","1","2","1","1","0","1","2","0","0"
"244713927","1","28","1","1","1","0","2","256","3"
"244737494","4","4","4","0","0","5","10","735","3"
"244851446","1","1","1","1","0","1","4","0","0"
"24494760","1","0","1","1","0","1","2","1426","29"
"24517079","1","0","1","1","0","4","7","5679","40"
"245331078","2","4","2","0","0","2","6","0","0"
"24535055","1","1","1","1","0","1","2","1114","18"
"2454058","6","54","6","6","6","2","14","0","0"
"24542499","1","1","1","0","0","1","2","0","0"
"245487735","1","0","1","0","0","2","4","0","0"
"2456439","1","1","1","1","0","1","2","241","3"
"245710126","2","2","2","2","0","3","10","0","0"
"245906916","1","0","1","1","0","2","6","0","0"
"24609840","1","1","0","1","0","2","4","7722","122"
"24610922","3","6","3","3","0","3","8","12619","355"
"246191501","1","1","1","0","0","1","2","0","0"
"2462000","1","1","1","1","0","2","6","0","0"
"24620042","2","2","2","1","0","2","5","1203","22"
"24620806","1","2","1","1","0","2","5","2154","14"
"246384241","1","1","1","1","0","2","6","12628","126"
"246434338","1","1","1","1","0","1","3","928","7"
"246451798","2","0","2","0","0","2","4","3342","115"
"24647930","1","1","1","1","0","1","6","0","0"
"24652330","1","4","1","1","1","2","4","705","3"
"24652742","1","1","1","1","0","1","4","0","0"
"24660475","1","1","1","1","0","2","4","1099","14"
"246750433","2","2","2","2","0","3","4","520","7"
"246790525","1","1","1","1","0","0","2","1522","7"
"24682677","1","3","1","1","1","1","4","482","7"
"246954586","1","0","0","1","0","1","4","0","0"
"2469689","1","1","1","1","0","0","2","0","0"
"247024761","1","1","1","1","0","2","5","0","0"
"2470519","2","4","2","2","0","2","7","408","7"
"247064072","1","1","1","1","0","1","4","0","0"
"247073756","1","1","1","1","0","2","4","1924","26"
"24708257","2","4","2","2","0","2","6","241","3"
"247220128","15","285","15","15","15","19","64","15941","183"
"247281087","4","16","4","0","4","4","7","35474","1053"
"247379189","1","879","1","1","1","3","8","0","0"
"247426108","1","1","1","1","0","2","5","0","0"
"247642217","1","1","1","1","0","1","5","1560","26"
"24765354","1","1","1","1","0","1","4","5772","137"
"24791331","1","1","1","1","0","2","5","0","0"
"24799595","1","1","1","1","0","2","4","6299","59"
"2481223","1","1","1","1","0","2","4","0","0"
"248162359","1","1","1","1","0","3","6","4858","44"
"248217222","1","1","1","1","0","1","4","230","3"
"248239627","1","1","1","1","0","2","6","0","0"
"248386450","3","21","3","3","3","3","7","14199","199"
"248604591","1","1","1","1","0","3","8","817","3"
"248626597","2","2","2","2","0","3","7","3193","25"
"24865188","1","1","1","1","0","2","3","0","0"
"248658362","1","1","1","1","0","1","2","7926","81"
"24865916","1","1","1","1","0","2","4","3640","52"
"24866251","1","1","1","1","0","2","6","0","0"
"248686197","1","1","1","1","0","1","2","3309","40"
"248707562","1","0","1","1","0","1","2","0","0"
"249077955","1","1","1","1","0","1","4","965","14"
"24926230","1","1","1","1","0","1","4","3810","100"
"249399455","1","0","1","1","0","1","2","0","0"
"24944348","2","4","2","2","0","3","10","0","0"
"249576498","4","12","4","0","4","4","8","2050","33"
"249582654","1","1","1","1","0","1","4","6448","104"
